num,label,predicton,result,,准确率
8.45E+11,0,0.37050372,1,,
8.98E+11,0,0.44233263,1,,
8.73E+11,0,0.3340519,1,,
9.14E+11,0,0.4517352,1,,
8.61E+11,0,0.14452776,1,,
9.48E+11,0,0.39420015,1,,
9.45E+11,0,0.46832836,1,,
8.63E+11,0,0.3827891,1,,
9.22E+11,0,0.28086334,1,,
9.46E+11,0,0.3155589,1,,
8.73E+11,0,0.4930544,1,,
9.56E+11,0,0.5616301,0,,
9.38E+11,0,0.50531125,0,,
9.54E+11,0,0.33858296,1,,
8.67E+11,0,0.27128085,1,,
9.21E+11,0,0.48838925,1,,
8.91E+11,0,0.6196463,0,,
8.99E+11,0,0.7124539,0,,
9.01E+11,0,0.47935155,1,,
8.65E+11,0,0.23711878,1,,
8.46E+11,0,0.08545032,1,,
8.82E+11,0,0.30030006,1,,
8.48E+11,0,0.31337395,1,,
8.90E+11,0,0.1667046,1,,
8.60E+11,0,0.29803246,1,,
8.66E+11,0,0.4947786,1,,
8.87E+11,0,0.15930873,1,,
8.43E+11,0,0.53973275,0,,
9.05E+11,0,0.7714263,0,,
9.55E+11,0,0.71042967,0,,
8.87E+11,0,0.35548866,1,,
8.46E+11,0,0.7907715,0,,
8.92E+11,0,0.34287754,1,,
8.88E+11,0,0.62621635,0,,
9.21E+11,0,0.32638246,1,,
9.06E+11,0,0.3127013,1,,
8.84E+11,0,0.14890084,1,,
9.01E+11,0,0.21112244,1,,
8.44E+11,0,0.45575297,1,,
9.00E+11,0,0.46730828,1,,
8.80E+11,0,0.4511879,1,,
9.47E+11,0,0.532848,0,,
8.87E+11,0,0.5126263,0,,
9.16E+11,0,0.48888406,1,,
8.42E+11,0,0.41838253,1,,
8.98E+11,0,0.41543937,1,,
8.85E+11,0,0.40641788,1,,
9.03E+11,0,0.41958424,1,,
8.84E+11,0,0.36897975,1,,
8.94E+11,0,0.43545276,1,,
8.95E+11,0,0.6943627,0,,
9.18E+11,0,0.46590978,1,,
8.96E+11,0,0.19304664,1,,
8.87E+11,0,0.5382357,0,,
9.05E+11,0,0.41608924,1,,
9.15E+11,0,0.3738593,1,,
8.58E+11,0,0.45292637,1,,
9.53E+11,0,0.40189213,1,,
9.02E+11,0,0.624369,0,,
9.56E+11,0,0.24617754,1,,
9.26E+11,0,0.41291425,1,,
8.78E+11,0,0.32189652,1,,
9.33E+11,0,3.01E-05,1,,
8.61E+11,0,0.66351855,0,,
9.29E+11,0,0.16822161,1,,
8.44E+11,0,0.5550137,0,,
8.98E+11,0,0.3240861,1,,
8.96E+11,0,0.5044389,0,,
9.00E+11,0,0.6078193,0,,
8.47E+11,0,0.20597218,1,,
9.12E+11,0,0.28410178,1,,
8.64E+11,0,0.39352745,1,,
7.54E+11,0,0.46309802,1,,
9.06E+11,0,0.6917288,0,,
8.57E+11,0,0.2761752,1,,
9.20E+11,0,0.34503922,1,,
8.59E+11,0,0.3023395,1,,
9.00E+11,0,0.42850205,1,,
8.58E+11,0,0.1278295,1,,
9.05E+11,0,0.25178975,1,,
9.27E+11,0,0.51003164,0,,
8.59E+11,0,0.56887037,0,,
8.36E+11,0,0.58192927,0,,
8.47E+11,0,0.41148102,1,,
9.39E+11,0,0.51221395,0,,
9.29E+11,0,0.49414897,1,,
9.27E+11,0,0.6103046,0,,
8.55E+11,0,0.5496289,0,,
8.89E+11,0,0.6103046,0,,
9.30E+11,0,0.5481339,0,,
9.21E+11,0,0.59671557,0,,
9.29E+11,0,0.2812537,1,,
9.25E+11,0,0.250647,1,,
9.26E+11,0,0.5109518,0,,
8.88E+11,0,0.36600453,1,,
8.61E+11,0,0.4803576,1,,
9.04E+11,0,0.4803576,1,,
8.80E+11,0,0.60349625,0,,
8.78E+11,0,0.6345133,0,,
8.69E+11,0,0.11443656,1,,
9.17E+11,0,0.5765643,0,,
8.54E+11,0,0.33839512,1,,
9.34E+11,0,0.41296235,1,,
9.46E+11,0,0.838975,0,,
8.61E+11,0,0.8835967,0,,
9.43E+11,0,0.29910567,1,,
9.42E+11,0,0.10705632,1,,
9.45E+11,0,0.28563762,1,,
9.43E+11,0,0.5029549,0,,
9.43E+11,0,0.39854294,1,,
9.46E+11,0,0.5115053,0,,
8.70E+11,0,0.33942717,1,,
9.43E+11,0,0.5226143,0,,
8.98E+11,0,0.13917428,1,,
8.76E+11,0,0.48753083,1,,
8.69E+11,0,0.37825507,1,,
9.42E+11,0,0.002456725,1,,
9.24E+11,0,0.2130813,1,,
8.68E+11,0,0.34497392,1,,
8.68E+11,0,0.4804365,1,,
8.57E+11,0,0.44161797,1,,
9.08E+11,0,0.6500355,0,,
8.70E+11,0,0.32112315,1,,
9.31E+11,0,0.46431488,1,,
8.75E+11,0,0.48518586,1,,
9.54E+11,0,0.6073481,0,,
8.67E+11,0,0.31547257,1,,
8.91E+11,0,0.43823898,1,,
8.64E+11,0,0.5838105,0,,
8.55E+11,0,0.32086307,1,,
9.42E+11,0,0.5608138,0,,
8.47E+11,0,0.5045692,0,,
9.45E+11,0,0.287793,1,,
9.53E+11,0,0.39919317,1,,
8.61E+11,0,0.7462941,0,,
8.50E+11,0,0.82211566,0,,
8.42E+11,0,0.83269805,0,,
9.36E+11,0,0.43699187,1,,
8.85E+11,0,0.5282064,0,,
9.12E+11,0,0.7285564,0,,
9.06E+11,0,0.9610112,0,,
8.81E+11,0,0.47942504,1,,
9.32E+11,0,0.46563098,1,,
8.85E+11,0,0.52187115,0,,
9.31E+11,0,0.8065191,0,,
9.24E+11,0,0.7203501,0,,
9.09E+11,0,0.6312538,0,,
9.37E+11,0,0.5010752,0,,
9.05E+11,0,0.40931693,1,,
9.01E+11,0,0.45823914,1,,
9.32E+11,0,0.6617014,0,,
9.14E+11,0,0.88238335,0,,
8.43E+11,0,0.46739787,1,,
9.54E+11,0,0.71664786,0,,
8.51E+11,0,0.6322334,0,,
8.86E+11,0,0.55715126,0,,
9.41E+11,0,0.6690827,0,,
8.58E+11,0,0.49896607,1,,
9.15E+11,0,0.6789054,0,,
9.28E+11,0,0.85881686,0,,
8.70E+11,0,0.5562896,0,,
8.54E+11,0,0.3975656,1,,
9.22E+11,0,0.55800563,0,,
8.45E+11,0,0.5232077,0,,
8.54E+11,0,0.48280945,1,,
8.50E+11,0,0.2235127,1,,
8.49E+11,0,0.40785912,1,,
8.51E+11,0,0.4465242,1,,
8.68E+11,0,0.5013863,0,,
8.50E+11,0,0.5222926,0,,
9.25E+11,0,0.6936205,0,,
9.25E+11,0,0.5978818,0,,
8.50E+11,0,0.8398925,0,,
8.50E+11,0,0.572322,0,,
9.34E+11,0,0.4906875,1,,
9.23E+11,0,0.36358005,1,,
9.20E+11,0,0.68902475,0,,
9.42E+11,0,0.4757587,1,,
9.28E+11,0,0.63544196,0,,
8.80E+11,0,0.56175214,0,,
8.61E+11,0,0.5336987,0,,
8.79E+11,0,0.7237088,0,,
9.11E+11,0,0.738408,0,,
9.35E+11,0,0.5255937,0,,
9.25E+11,0,0.5854038,0,,
9.10E+11,0,0.5493044,0,,
9.45E+11,0,0.54131943,0,,
8.49E+11,0,0.5167746,0,,
8.67E+11,0,0.4584291,1,,
9.07E+11,0,0.36776602,1,,
8.70E+11,0,0.33031854,1,,
8.84E+11,0,0.3651562,1,,
8.88E+11,0,0.6222858,0,,
8.92E+11,0,0.65692306,0,,
8.71E+11,0,0.6254518,0,,
8.78E+11,0,0.7466411,0,,
9.27E+11,0,0.35410702,1,,
8.63E+11,0,0.4271126,1,,
8.71E+11,0,0.9979092,0,,
9.27E+11,0,0.7932098,0,,
9.07E+11,0,0.48417932,1,,
8.97E+11,0,0.58386195,0,,
8.97E+11,0,0.37378266,1,,
9.34E+11,0,0.6254828,0,,
8.97E+11,0,0.55060315,0,,
9.19E+11,0,0.34291184,1,,
9.05E+11,0,0.33629864,1,,
8.97E+11,0,0.6429481,0,,
8.95E+11,0,0.30149093,1,,
8.97E+11,0,0.6479437,0,,
8.95E+11,0,0.13337559,1,,
8.97E+11,0,0.55177957,0,,
9.00E+11,0,0.90043235,0,,
8.99E+11,0,0.3290691,1,,
8.97E+11,0,0.38193503,1,,
9.24E+11,0,0.60581964,0,,
8.97E+11,0,0.25527304,1,,
9.06E+11,0,0.4899083,1,,
8.49E+11,0,0.3161336,1,,
8.47E+11,0,0.5130098,0,,
8.89E+11,0,0.7206934,0,,
8.67E+11,0,0.01970332,1,,
8.87E+11,0,0.42879185,1,,
8.47E+11,0,0.46944427,1,,
9.02E+11,0,0.66776824,0,,
8.68E+11,0,0.68920135,0,,
9.50E+11,0,0.5805421,0,,
9.20E+11,0,0.5455213,0,,
9.33E+11,0,0.2871443,1,,
8.90E+11,0,0.6081684,0,,
9.06E+11,0,0.5709408,0,,
8.90E+11,0,0.6011297,0,,
8.98E+11,0,0.68020415,0,,
8.76E+11,0,0.74847364,0,,
8.76E+11,0,0.6391413,0,,
8.93E+11,0,0.55024946,0,,
8.84E+11,0,0.72796583,0,,
8.78E+11,0,0.33783448,1,,
8.76E+11,0,0.7226457,0,,
8.76E+11,0,0.67776877,0,,
8.77E+11,0,0.68961066,0,,
8.86E+11,0,0.6056154,0,,
8.76E+11,0,0.36443502,1,,
8.93E+11,0,0.24697937,1,,
8.82E+11,0,0.44606677,1,,
8.47E+11,0,0.5015458,0,,
8.75E+11,0,0.44601005,1,,
8.76E+11,0,0.42911655,1,,
8.76E+11,0,0.6657706,0,,
8.57E+11,0,0.6974523,0,,
8.76E+11,0,0.99738985,0,,
8.53E+11,0,0.54345655,0,,
8.91E+11,0,0.4527309,1,,
8.80E+11,0,0.52522683,0,,
9.42E+11,0,0.52182287,0,,
8.54E+11,0,0.8058644,0,,
9.21E+11,0,0.59911954,0,,
8.93E+11,0,0.6347201,0,,
8.65E+11,0,0.34552982,1,,
8.76E+11,0,0.68902045,0,,
8.90E+11,0,0.7842816,0,,
8.64E+11,0,0.6124549,0,,
8.58E+11,0,0.437401,1,,
8.68E+11,0,0.4846723,1,,
9.24E+11,0,0.61682147,0,,
9.39E+11,0,0.7860832,0,,
9.50E+11,0,0.5719707,0,,
8.76E+11,0,0.5326916,0,,
8.92E+11,0,0.71013755,0,,
8.53E+11,0,0.3539656,1,,
8.94E+11,0,0.4453015,1,,
9.41E+11,0,0.5577522,0,,
9.06E+11,0,0.3879046,1,,
8.46E+11,0,0.5493389,0,,
9.01E+11,0,0.5274551,0,,
9.52E+11,0,0.60165316,0,,
9.14E+11,0,0.63259447,0,,
8.65E+11,0,0.6306533,0,,
8.69E+11,0,0.8574006,0,,
8.45E+11,0,0.8491912,0,,
9.37E+11,0,0.40395766,1,,
8.67E+11,0,0.5583904,0,,
8.58E+11,0,0.31924927,1,,
8.93E+11,0,0.29943573,1,,
9.21E+11,0,0.5706179,0,,
8.65E+11,0,0.74924845,0,,
9.23E+11,0,0.5505196,0,,
8.65E+11,0,0.9986594,0,,
8.41E+11,0,0.36670208,1,,
9.15E+11,0,0.739881,0,,
8.70E+11,0,0.3958408,1,,
8.97E+11,0,0.6156715,0,,
8.79E+11,0,0.3175487,1,,
9.13E+11,0,0.2995238,1,,
8.69E+11,0,0.68866134,0,,
9.05E+11,0,0.3471672,1,,
9.08E+11,0,0.5591649,0,,
9.05E+11,0,0.33344352,1,,
8.99E+11,0,0.5327494,0,,
8.81E+11,0,0.68104154,0,,
8.67E+11,0,0.4894435,1,,
9.51E+11,0,0.5173386,0,,
8.81E+11,0,0.1468197,1,,
9.51E+11,0,0.43058765,1,,
8.67E+11,0,0.5297904,0,,
9.52E+11,0,0.62522054,0,,
8.81E+11,0,0.6532012,0,,
8.64E+11,0,0.2840945,1,,
8.81E+11,0,0.9592411,0,,
8.81E+11,0,0.50028044,0,,
9.34E+11,0,0.6420751,0,,
8.98E+11,0,0.81923187,0,,
8.81E+11,0,0.72859377,0,,
8.81E+11,0,0.4154167,1,,
9.04E+11,0,0.79577917,0,,
8.88E+11,0,0.40302077,1,,
9.02E+11,0,0.5455534,0,,
9.08E+11,0,0.47667518,1,,
8.78E+11,0,0.5526928,0,,
8.71E+11,0,0.42690426,1,,
8.78E+11,0,0.35150772,1,,
9.08E+11,0,0.7968281,0,,
8.81E+11,0,0.3208015,1,,
9.08E+11,0,0.11903902,1,,
8.76E+11,0,0.43923256,1,,
9.06E+11,0,0.34544078,1,,
8.55E+11,0,0.39781502,1,,
8.42E+11,0,0.9594319,0,,
8.81E+11,0,0.4865397,1,,
9.08E+11,0,0.21022329,1,,
8.81E+11,0,0.36381045,1,,
9.35E+11,0,0.6477576,0,,
8.55E+11,0,0.18416515,1,,
8.67E+11,0,0.3042823,1,,
9.21E+11,0,0.46860152,1,,
8.81E+11,0,0.43929207,1,,
8.64E+11,0,0.673324,0,,
9.36E+11,0,0.55244327,0,,
9.11E+11,0,0.50097525,0,,
9.37E+11,0,0.5370072,0,,
8.53E+11,0,0.6308594,0,,
8.51E+11,0,0.540977,0,,
9.56E+11,0,0.30149376,1,,
9.21E+11,0,0.8578271,0,,
8.57E+11,0,0.23309654,1,,
8.93E+11,0,0.75023574,0,,
9.23E+11,0,0.72330713,0,,
8.53E+11,0,0.3313258,1,,
8.50E+11,0,0.77448046,0,,
9.01E+11,0,0.5977299,0,,
9.51E+11,0,0.9120238,0,,
9.37E+11,0,0.43197072,1,,
8.96E+11,0,0.578989,0,,
8.74E+11,0,0.52604604,0,,
8.71E+11,0,0.68819994,0,,
9.07E+11,0,0.67984957,0,,
9.01E+11,0,0.49578378,1,,
8.53E+11,0,0.678533,0,,
8.55E+11,0,0.50825006,0,,
9.37E+11,0,0.19451779,1,,
8.52E+11,0,0.16490011,1,,
9.31E+11,0,0.34913978,1,,
9.11E+11,0,0.6130458,0,,
9.24E+11,0,0.4429462,1,,
8.54E+11,0,0.68061155,0,,
9.10E+11,0,0.50074583,0,,
9.37E+11,0,0.66877955,0,,
8.55E+11,0,0.56852967,0,,
8.51E+11,0,0.48021725,1,,
9.05E+11,0,0.6653543,0,,
9.44E+11,0,0.5100265,0,,
9.37E+11,0,0.61369354,0,,
8.58E+11,0,0.49897546,1,,
9.09E+11,0,0.57593787,0,,
8.47E+11,0,0.5094908,0,,
8.99E+11,0,0.34391156,1,,
8.55E+11,0,0.33416545,1,,
8.55E+11,0,0.40621623,1,,
8.55E+11,0,0.21269736,1,,
8.66E+11,0,0.59123784,0,,
8.58E+11,0,0.47404134,1,,
9.41E+11,0,0.20712894,1,,
9.17E+11,0,0.5585507,0,,
8.46E+11,0,0.42376503,1,,
7.81E+11,0,0.6308504,0,,
9.02E+11,0,0.6055685,0,,
8.55E+11,0,0.5598196,0,,
9.39E+11,0,0.6455629,0,,
8.49E+11,0,0.56084096,0,,
9.39E+11,0,0.19523716,1,,
9.35E+11,0,0.3756381,1,,
9.31E+11,0,0.6079543,0,,
9.21E+11,0,0.2788848,1,,
8.48E+11,0,0.5790658,0,,
8.68E+11,0,0.66476166,0,,
9.33E+11,0,0.23220474,1,,
9.21E+11,0,0.69439375,0,,
9.01E+11,0,0.4415345,1,,
9.48E+11,0,0.5522606,0,,
9.30E+11,0,0.62938094,0,,
8.43E+11,0,0.41654792,1,,
9.31E+11,0,0.79665893,0,,
8.74E+11,0,0.31027773,1,,
9.30E+11,0,0.60604405,0,,
8.82E+11,0,0.42140207,1,,
8.52E+11,0,0.39320266,1,,
9.47E+11,0,0.25914147,1,,
8.53E+11,0,0.58654284,0,,
9.09E+11,0,0.45817006,1,,
8.58E+11,0,0.56546044,0,,
8.75E+11,0,0.42598855,1,,
9.05E+11,0,0.13566002,1,,
8.61E+11,0,0.4290052,1,,
9.12E+11,0,0.60700184,0,,
9.13E+11,0,0.571234,0,,
9.41E+11,0,0.27367228,1,,
9.42E+11,0,0.6096297,0,,
8.77E+11,0,0.2712847,1,,
8.62E+11,0,0.1862206,1,,
8.44E+11,0,0.460465,1,,
8.77E+11,0,0.9631688,0,,
8.96E+11,0,0.15792266,1,,
8.81E+11,0,0.25368187,1,,
8.82E+11,0,0.36053532,1,,
8.68E+11,0,0.5713038,0,,
8.96E+11,0,0.5636604,0,,
8.81E+11,0,0.39241105,1,,
9.01E+11,0,0.5301197,0,,
9.30E+11,0,0.76280236,0,,
8.77E+11,0,0.5122229,0,,
8.98E+11,0,0.7972284,0,,
8.75E+11,0,0.3377352,1,,
8.78E+11,0,0.50253236,0,,
9.38E+11,0,0.34122622,1,,
9.01E+11,0,0.48741004,1,,
9.12E+11,0,0.7106693,0,,
9.40E+11,0,0.80887866,0,,
9.21E+11,0,0.6442286,0,,
9.18E+11,0,0.47549087,1,,
8.63E+11,0,0.19858006,1,,
9.18E+11,0,0.21977969,1,,
9.18E+11,0,0.16457668,1,,
8.81E+11,0,0.16196129,1,,
9.18E+11,0,0.37163457,1,,
9.10E+11,0,0.25008032,1,,
9.42E+11,0,0.56358945,0,,
8.95E+11,0,0.47912866,1,,
8.80E+11,0,0.6791407,0,,
8.49E+11,0,0.38938323,1,,
8.95E+11,0,0.58206034,0,,
9.21E+11,0,0.70173717,0,,
9.06E+11,0,0.5096845,0,,
8.81E+11,0,0.58401656,0,,
8.97E+11,0,0.27002785,1,,
9.53E+11,0,0.4474553,1,,
8.77E+11,0,0.16156176,1,,
9.33E+11,0,0.68822205,0,,
8.75E+11,0,0.78263795,0,,
9.18E+11,0,0.51547396,0,,
8.83E+11,0,0.50704414,0,,
9.29E+11,0,0.48610115,1,,
9.15E+11,0,0.2846483,1,,
8.76E+11,0,0.35084832,1,,
8.49E+11,0,0.27024558,1,,
8.99E+11,0,0.28209484,1,,
9.20E+11,0,0.36530027,1,,
8.99E+11,0,0.5964338,0,,
9.53E+11,0,0.6225534,0,,
9.06E+11,0,0.50915235,0,,
9.10E+11,0,0.2502123,1,,
8.67E+11,0,0.33129853,1,,
8.73E+11,0,0.5999826,0,,
8.87E+11,0,0.4813261,1,,
8.59E+11,0,0.7443396,0,,
8.74E+11,0,0.60323584,0,,
8.44E+11,0,0.67292327,0,,
9.12E+11,0,0.5887732,0,,
8.68E+11,0,0.20078611,1,,
9.06E+11,0,0.5128207,0,,
8.63E+11,0,0.46231607,1,,
8.57E+11,0,0.8585916,0,,
8.46E+11,0,0.42634162,1,,
9.26E+11,0,0.15897878,1,,
9.23E+11,0,0.18276809,1,,
9.30E+11,0,0.5326724,0,,
9.38E+11,0,0.42259806,1,,
8.92E+11,0,0.20946337,1,,
8.98E+11,0,0.36022568,1,,
9.55E+11,0,0.4896826,1,,
9.01E+11,0,0.1710152,1,,
9.22E+11,0,0.8232062,0,,
9.49E+11,0,0.46863675,1,,
8.50E+11,0,0.4085514,1,,
8.90E+11,0,0.5714917,0,,
9.54E+11,0,0.6946275,0,,
8.61E+11,0,0.6367926,0,,
9.40E+11,0,0.2829518,1,,
9.05E+11,0,0.442239,1,,
8.62E+11,0,0.49681702,1,,
9.26E+11,0,0.44101936,1,,
8.85E+11,0,0.40015754,1,,
8.43E+11,0,0.31045842,1,,
8.90E+11,0,0.66048276,0,,
9.22E+11,0,0.9781845,0,,
8.78E+11,0,0.94768274,0,,
8.84E+11,0,0.11701544,1,,
8.80E+11,0,0.58388233,0,,
9.20E+11,0,0.113404945,1,,
8.83E+11,0,0.10887254,1,,
8.49E+11,0,0.1931393,1,,
8.46E+11,0,0.36671272,1,,
8.79E+11,0,0.4837653,1,,
8.46E+11,0,0.3689218,1,,
8.53E+11,0,0.5895848,0,,
9.47E+11,0,0.318154,1,,
8.46E+11,0,0.41014752,1,,
8.88E+11,0,0.5790394,0,,
9.12E+11,0,0.3769904,1,,
8.47E+11,0,0.48448077,1,,
8.87E+11,0,0.41195586,1,,
9.27E+11,0,0.5421639,0,,
8.66E+11,0,0.42082667,1,,
9.40E+11,0,0.61571985,0,,
8.12E+11,0,0.471961,1,,
8.74E+11,0,0.2067092,1,,
9.20E+11,0,0.40340543,1,,
8.50E+11,0,0.50146997,0,,
8.67E+11,0,0.39377993,1,,
9.43E+11,0,0.49976036,1,,
8.49E+11,0,0.57501084,0,,
8.88E+11,0,0.42255172,1,,
8.55E+11,0,0.4960916,1,,
9.25E+11,0,0.2011894,1,,
9.43E+11,0,0.006454246,1,,
9.14E+11,0,0.43095383,1,,
9.02E+11,0,0.7130053,0,,
9.14E+11,0,0.2828926,1,,
8.43E+11,0,0.22711426,1,,
9.44E+11,0,0.5017922,0,,
9.15E+11,0,0.40534386,1,,
9.52E+11,0,0.5674551,0,,
9.15E+11,0,0.5517402,0,,
9.13E+11,0,0.68233305,0,,
9.04E+11,0,0.79714936,0,,
9.07E+11,0,0.27775595,1,,
9.14E+11,0,0.082864344,1,,
9.04E+11,0,0.67208594,0,,
9.16E+11,0,0.53377086,0,,
9.11E+11,0,0.572823,0,,
8.91E+11,0,0.8911783,0,,
9.13E+11,0,0.54666865,0,,
9.15E+11,0,0.659407,0,,
9.13E+11,0,0.562853,0,,
9.15E+11,0,0.5475069,0,,
9.25E+11,0,0.6006308,0,,
8.88E+11,0,0.8000885,0,,
8.56E+11,0,0.26427564,1,,
9.15E+11,0,0.47689283,1,,
9.49E+11,0,0.46795234,1,,
9.12E+11,0,0.69854254,0,,
8.82E+11,0,0.19509411,1,,
8.84E+11,0,0.31528175,1,,
9.28E+11,0,0.4002494,1,,
9.31E+11,0,0.52009404,0,,
8.91E+11,0,0.2725478,1,,
9.54E+11,0,0.4979026,1,,
8.69E+11,0,0.61219096,0,,
9.16E+11,0,0.57021666,0,,
9.09E+11,0,0.7353003,0,,
9.52E+11,0,0.58280694,0,,
9.10E+11,0,0.62569505,0,,
9.24E+11,0,0.9997245,0,,
8.67E+11,0,0.4550574,1,,
9.23E+11,0,0.25509167,1,,
9.11E+11,0,0.15541422,1,,
9.17E+11,0,0.7701454,0,,
8.82E+11,0,0.660093,0,,
8.82E+11,0,0.59114045,0,,
8.43E+11,0,0.9745485,0,,
9.02E+11,0,0.6207992,0,,
8.57E+11,0,0.63237524,0,,
8.46E+11,0,0.6578563,0,,
8.88E+11,0,0.677942,0,,
8.49E+11,0,0.6447204,0,,
8.46E+11,0,0.62319154,0,,
8.50E+11,0,0.82961947,0,,
8.59E+11,0,0.85644823,0,,
9.17E+11,0,0.8744212,0,,
9.12E+11,0,0.58435977,0,,
9.24E+11,0,0.8002897,0,,
8.95E+11,0,0.68430436,0,,
8.73E+11,0,0.51235354,0,,
9.17E+11,0,0.5867971,0,,
8.57E+11,0,0.5038351,0,,
8.60E+11,0,0.15627714,1,,
9.07E+11,0,0.95570654,0,,
8.72E+11,0,0.3827218,1,,
8.51E+11,0,0.7790691,0,,
8.81E+11,0,0.8092692,0,,
8.81E+11,0,0.63025784,0,,
9.38E+11,0,0.55796957,0,,
9.21E+11,0,0.5333168,0,,
8.46E+11,0,0.6545095,0,,
8.81E+11,0,0.6983551,0,,
8.43E+11,0,0.513631,0,,
8.71E+11,0,0.6626007,0,,
9.15E+11,0,0.99996465,0,,
8.68E+11,0,0.5486293,0,,
9.43E+11,0,0.3896138,1,,
9.44E+11,0,0.490343,1,,
8.50E+11,0,0.47458693,1,,
8.50E+11,0,0.7932499,0,,
9.47E+11,0,0.30770147,1,,
8.90E+11,0,0.62279546,0,,
9.29E+11,0,0.4930363,1,,
8.96E+11,0,0.31135616,1,,
8.46E+11,0,0.59725183,0,,
8.50E+11,0,0.4517342,1,,
8.61E+11,0,0.5308699,0,,
8.54E+11,0,0.33157742,1,,
9.49E+11,0,0.6751952,0,,
9.56E+11,0,0.3009799,1,,
8.50E+11,0,0.8746434,0,,
8.74E+11,0,0.45678467,1,,
9.10E+11,0,0.22305909,1,,
9.55E+11,0,0.32170853,1,,
8.86E+11,0,0.6549901,0,,
8.97E+11,0,0.55664533,0,,
8.87E+11,0,0.46404728,1,,
9.02E+11,0,0.36730525,1,,
8.86E+11,0,0.3954488,1,,
8.45E+11,0,0.43729842,1,,
8.99E+11,0,0.49539623,1,,
8.65E+11,0,0.6306618,0,,
8.84E+11,0,0.3600103,1,,
8.92E+11,0,0.6992602,0,,
8.68E+11,0,0.6550834,0,,
8.76E+11,0,0.36759254,1,,
9.41E+11,0,0.3929176,1,,
8.57E+11,0,0.3655521,1,,
9.26E+11,0,0.6526959,0,,
8.76E+11,0,0.520284,0,,
8.56E+11,0,0.5419044,0,,
8.67E+11,0,0.66700196,0,,
8.67E+11,0,0.29517472,1,,
9.26E+11,0,0.660228,0,,
8.98E+11,0,0.664337,0,,
8.52E+11,0,0.47448894,1,,
9.55E+11,0,0.25923312,1,,
8.80E+11,0,0.38569656,1,,
8.98E+11,0,0.5999973,0,,
9.30E+11,0,0.6208785,0,,
8.69E+11,0,0.46664622,1,,
9.38E+11,0,0.66753846,0,,
8.72E+11,0,0.44450083,1,,
9.26E+11,0,0.41017926,1,,
8.77E+11,0,0.6268362,0,,
8.77E+11,0,0.5052411,0,,
8.64E+11,0,0.57962453,0,,
9.56E+11,0,0.45467293,1,,
8.93E+11,0,0.2881344,1,,
8.73E+11,0,0.35263652,1,,
8.67E+11,0,0.33094093,1,,
8.99E+11,0,0.40654594,1,,
8.96E+11,0,0.4701825,1,,
8.67E+11,0,0.7032798,0,,
9.40E+11,0,0.30767137,1,,
9.39E+11,0,0.63069147,0,,
8.63E+11,0,0.42678273,1,,
8.65E+11,0,0.53511983,0,,
8.63E+11,0,0.40444046,1,,
9.54E+11,0,0.55669695,0,,
8.90E+11,0,0.5021784,0,,
9.47E+11,0,0.46788585,1,,
8.92E+11,0,0.43145236,1,,
8.63E+11,0,0.5189087,0,,
9.38E+11,0,0.40044406,1,,
9.56E+11,0,0.6367526,0,,
9.16E+11,0,0.49411926,1,,
9.44E+11,0,0.13412394,1,,
9.14E+11,0,0.3193761,1,,
9.48E+11,0,0.37122807,1,,
9.07E+11,0,0.49854866,1,,
9.50E+11,0,0.6250823,0,,
9.52E+11,0,0.6406324,0,,
9.27E+11,0,0.33474213,1,,
9.01E+11,0,0.6612152,0,,
8.83E+11,0,0.5433907,0,,
8.50E+11,0,0.5612785,0,,
8.81E+11,0,0.60917914,0,,
8.65E+11,0,0.51439744,0,,
9.25E+11,0,0.48859605,1,,
8.62E+11,0,0.6545732,0,,
8.97E+11,0,0.41322187,1,,
8.92E+11,0,0.6514903,0,,
9.22E+11,0,0.6711332,0,,
8.74E+11,0,0.45402873,1,,
8.72E+11,0,0.5716884,0,,
8.70E+11,0,0.26007426,1,,
8.46E+11,0,0.7519593,0,,
9.02E+11,0,0.39673263,1,,
8.45E+11,0,0.5187419,0,,
8.88E+11,0,0.75644076,0,,
8.83E+11,0,0.48277497,1,,
9.37E+11,0,0.41118306,1,,
8.47E+11,0,0.5575926,0,,
8.47E+11,0,0.5690029,0,,
8.93E+11,0,0.41157222,1,,
8.94E+11,0,0.41722465,1,,
8.49E+11,0,0.4949683,1,,
9.01E+11,0,0.3128035,1,,
8.74E+11,0,0.10113712,1,,
9.15E+11,0,0.28328317,1,,
8.77E+11,0,0.46133813,1,,
8.47E+11,0,0.6082356,0,,
8.78E+11,0,0.51795983,0,,
8.65E+11,0,0.5578948,0,,
8.72E+11,0,0.75846297,0,,
9.09E+11,0,0.6248072,0,,
9.11E+11,0,0.7585294,0,,
9.48E+11,0,0.5057291,0,,
9.11E+11,0,0.7153672,0,,
9.16E+11,0,0.40456486,1,,
8.78E+11,0,0.7498976,0,,
8.76E+11,0,0.6272803,0,,
9.15E+11,0,0.42779282,1,,
8.46E+11,0,0.38460937,1,,
9.45E+11,0,0.39862508,1,,
9.11E+11,0,0.5049212,0,,
8.95E+11,0,0.6542732,0,,
9.11E+11,0,0.65271324,0,,
9.41E+11,0,0.42458287,1,,
8.75E+11,0,0.40375912,1,,
8.46E+11,0,0.5352085,0,,
9.12E+11,0,0.71814233,0,,
9.12E+11,0,0.53094697,0,,
8.76E+11,0,0.47443116,1,,
